% # columns="iteration, evaluation, void, void, void, xmean", seed=815287, Thu Mar  5 13:07:58 2026, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 18 0 0 0 -0.137691109573536 0.058412598875573776 0.5046328943024398 -0.16287825004653678 -0.10757706969055257 0.13332098116632488 -0.471520045476761 0.20556840785507904 0.4077040630949932 -0.34410021783911277 -0.1053991466902166 -0.02006533781882178 0.013531917773793874 -0.23152640478670453 0.15230329974751544 0.34633932207488666 -0.32297148897527644 0.47589329904179706 0.22423878006429113 0.05740263319566387 -0.06307627733666032 0.27310421020061865 0.06222313716402323 0.4808698490364352 -0.1931230092053186 -0.08496746222465208 0.07028624048934262 -0.03063632685199931 -0.015251586992804678 0.08919048522421784 0.20788101682320684 -0.07454663161122932 0.00015830735193522307 -0.06656824641738039 0.05449763310885791 0.1982037402948049 0.10749151347593734 0.058406165160829436 0.025755665372547448 -0.17624692403896033 0.21615876092914807 0.16382904293068784 0.38072872070751307 -0.04947308314993253 0.1109876662499606 0.4299175320678608 -0.09679491365440734 -0.08627075866957563 0.13307333096956875 -0.03459058257928526 -0.5353177617491652 -0.18454832434729213 0.46785902007864544 -0.2547104493782422 -0.09323878701596139 0.5338854934130104 0.40966690183998483 0.026514847962876453 0.04757024705175684 0.06636173515988417 0.09956229255575595 -0.006512087191277635 0.2839700092863222 0.24001949038605602 -0.00756913156451652 -0.12888928888452925 0.1452248859706061 0.06593014311734179 -0.04081749285383561 0.08193334977826144 0.17935424506229403 -0.0860808668028798 0.205453974076754 -0.23402850990779175 -0.08078286029928862 -0.36392279386104587 -0.14509943462280792 -0.040410133355077676 -0.15129340944534925 0.2887299926378068 -0.1158797986422492 -0.2994797900505136 0.5781908663807003 -0.16258136108190288 -0.16883517785379717 0.0764106737778649 -0.24916463803738675 -0.2869568367777017 0.010051514800876694 0.009502911551508817 0.059234421664172913 0.15494643269576855 0.35595295124422205 -0.06751129330175741 -0.07311319277144555 0.2588927457709138 0.3928490077468827 0.005849359159296399 0.2557913011733686 0.4671285153705615 0.11262233508851781 -0.32315860851317707 -0.19510752390314992 0.2887743156503264 -0.01694431527048937 -0.08567785525440874 -0.12137594872847433 0.04433593198264529 -0.1974882824744232 0.40052364163753496 0.09848601633012943 0.2512510040690283 0.05909044636324581 -0.186788046127691 -0.42986133374164154 0.3395317949270435 -0.11307767710264167 0.13388651292748996 -0.1281720938139656 0.011135799766572535 0.18689783750301117 0.03435445574170744 -0.341039065717915 0.030818300077871234 0.1283869988926735 -0.21724643820369413 -0.13775814040576384 0.09240063006645015 -0.15911566352117923 -0.17669597976418486
2 36 0 0 0 -0.02045606299075745 0.42282765122788935 0.5162455219788052 0.01412537571806301 -0.13847470347408836 0.3113777333048003 -0.7713492046459319 0.3201253816234067 0.4232040371724465 -0.0436035431241694 -0.32330832919204083 -0.057502629414027166 0.11317540279315344 -0.4157822959825199 0.3646950429613926 0.583747245496031 -0.12739805172585483 0.8491338569573676 0.22329922032413665 0.10208565234275602 -0.04466760812914374 0.12128226275150386 -0.003783562014637465 0.22983334711373576 -0.30388741449441253 -0.2835374597062464 0.25745512603323084 0.0386477181157571 0.005443031361872099 0.771810218799027 0.045021520356190205 -0.29280090685482174 -0.17192237739646996 -0.21990578423415388 0.14714057935735203 0.2937061982098058 -0.08223538310062115 0.1376733120098075 0.15176614330642776 -0.4207677044469842 0.3841642174864401 0.48119555308759426 0.4853651758073888 -0.09603474684412629 0.5443773846679578 0.41134737493788337 -0.0950202121615918 -0.42388550501224154 0.23447257815813577 -0.40406779659029196 -0.6668806109935506 0.040614523934339286 1.0312067843123698 0.025850179600483403 -0.03582823276664246 0.3044792503479136 0.37303835826234033 -0.10835634339766839 0.047214649373238785 0.4453860338621516 -0.20346104087143402 -0.4244911112426016 0.42620007150044414 0.07255286159432685 -0.12367510701667087 -0.2633960334935205 0.35736402263530265 -0.10611315687653775 -0.22012888517946275 -0.2862315090369013 0.22878313043221754 -0.1766450950503772 0.32816161562821206 -0.0636837590671711 -0.4888442090415827 -0.37005120965820526 -0.24466645027663672 -0.12561699019720224 -0.5006961833223742 0.4985640813163772 0.09084041390942213 -0.25868984252959737 0.3668799271208555 -0.24570877302639374 -0.10850115978105318 -0.1622328654339902 -0.21332242042753902 -0.6377280131336084 0.1441632398132102 -0.336169403367379 0.15551601099700085 0.12839338665743436 0.3493705328127704 -0.40619741524900543 -0.13460759812047765 0.5025196035679335 0.7657351077181732 -0.13852997932456132 0.14920056217456285 0.5648078700212916 0.03270883337332437 -0.36763040017964377 -0.5059025188946122 0.37279993691784025 0.01999958076188872 -0.20724427005824786 -0.06049567847381923 -0.33203348386233805 -0.17285929113596754 0.5909295433831264 -0.03345649105004933 0.12504403581285053 0.2079564637080736 -0.209235480932125 -0.8091177076493883 0.24659253511681148 -0.29922554316572647 0.5044760727635165 -0.2737139064634437 -0.25142666494961025 0.2255034848612512 -0.030043711749438186 -0.014650014726110728 -0.4458661898385748 0.05797561545297524 0.00980842536363982 0.02796240513149711 -0.17190346433505152 0.049665541375869746 -0.12429329806663666
3 54 0 0 0 -0.1480030427642748 0.3164898526619327 0.6551929745659508 0.23984722489833446 -0.06585913861820875 0.400691849210467 -0.8143303139941378 0.08936000388592522 0.8627360531365156 0.2813937721288347 -0.3268591249310062 0.36706276998924203 -0.13985425048793798 -0.4470926252652443 0.4599684784314781 1.0895589738771039 -0.37252661820833866 1.2601649423175303 0.295034296152328 0.25441511975226955 0.0363925365542966 -0.01723561827287108 0.05435234011949667 0.3266775362892758 -0.23429107392475176 -0.08993198784786618 0.19726409215089558 -0.15995231987929442 -0.028681888250123175 0.9416069852586053 0.22328657660575235 -0.36331447396142613 -0.04845577916877894 -0.43088139174954626 0.16399732754635848 0.11146402000345983 -0.19666693810171418 0.1413266263052692 0.3539869707735986 -0.30031529431153625 0.5873969308901421 0.3292821338750785 0.7000738590915287 -0.07357938998576946 0.4360906660613861 0.2459185268522229 -0.2190052372797547 -0.3507094874847899 0.10806657834559628 -0.31569625332318735 -0.5022247423139845 0.20637795758767485 1.0401240545747752 0.1256628114353593 0.31699366799357626 0.42962701005580534 0.4127439556951028 -0.09170963352768469 0.09789108610013571 0.6170710523434295 -0.3883987908610146 -0.17835529538074263 0.1913582055093463 0.03001531750932963 -0.19301134391639196 -0.08925733012806106 -0.10953922936308942 -0.17745540128328463 -0.48337898657095596 -0.13640136158383862 0.13840249199732937 -0.19604391025140397 0.34069283733642985 -0.04371917640764647 -0.3977280677745675 -0.4347711785750197 -0.22401301564652626 -0.3619788504132325 -0.6658637284504669 0.3749162754163816 -0.12688093762300082 -0.3083596474802181 0.3615529048849647 -0.9392472917126691 -0.17213568842653304 -0.055976290131735225 -0.28056205922108535 -0.6937760311773709 0.4645831876123355 -0.5536357143032692 0.4506385854801874 0.021799892754531553 0.4362207349038662 -0.45762470595461696 -0.31067893108627626 0.6347350078454314 0.7138805971623128 -0.15379413458027666 0.18035833018854278 0.49576363042590504 0.29695144529419476 -0.6029563798102897 -0.5182813501663593 0.31193922445076905 0.26153149347347987 -0.3815361530388591 0.20877569529954434 -0.4453338918723656 -0.13695221164059435 0.41281931139720046 -0.31983700300570017 0.06612375252106785 0.059522300477227 -0.14959886912610806 -0.7202673113226313 0.6957467734567074 -0.47369360757692563 0.3737125556642707 -0.40751912563523707 -0.4433559046085023 0.40903935818387116 0.2060578767263646 0.044198058401980045 -0.501809138684777 0.19712892248187944 -0.3862149064000961 0.024545903377458256 -0.0163971992340211 0.19539051187368836 -0.5159581976252551
4 72 0 0 0 0.15224856210242038 0.24192672460559492 0.5478989845658253 0.07919440763823406 0.10279649305289353 0.8733021375337824 -0.9245589487140542 0.34841466144936967 0.7791709222515291 0.08223081919160798 -0.16130686369050876 0.7221646286447309 0.08848191999311697 0.02791452210685052 0.6165298597849723 1.3531999478024872 -0.4689499602522026 1.1663106990972443 0.16745866031441187 0.375959706606775 0.272861100267281 0.2564010022547118 -0.08909598398264462 0.22426643705713395 0.058453946465642614 -0.3743311973743058 0.06143631139040772 -0.06769163181933792 -0.15133434076605415 1.0093897563901366 0.6227724872254404 -0.2545093145927165 -0.1022583350844862 -0.5972751315162385 0.28211230238550034 0.07171281049344981 -0.3515799923090784 -0.016451746001879982 0.41899455173472544 -0.2721475092753568 0.8735432387980765 0.3355675727826516 0.6257644941627888 0.038315563003453346 0.393628574275095 0.18284361782364156 -0.3000477653130355 -0.45977550195263456 0.08379008470785368 0.19773273854214704 -0.09233494609236649 0.07464828713943945 0.8388011484397181 -0.151346142418226 0.48356863403091777 0.5818689715622349 0.5179136855075367 -0.28391878740355597 0.14161346225327903 0.9305754491141889 -0.8694256634027356 0.061177823049870475 0.19483505497018133 -0.058473469873110896 0.1390100940913306 -0.041284451653716414 0.011408839377730157 -0.3109936291748711 -0.6674329125484562 -0.23497312882396654 0.08904932118551614 -0.049595530508605185 0.32448252713535 -0.24075053339673438 -0.1631078328642423 -0.7002432126652876 -0.22169281172027266 0.04733319425279389 -0.7212667497511464 0.5777137452080889 0.10164227726210188 -0.5319253335743452 0.2978185156073143 -0.9189970296485757 -0.19314079531598066 -0.029874189897889505 -0.1737583491425822 -0.4268353321994342 0.3276348316783013 -0.44167438562667116 0.48346611313002885 -0.0318127488621081 0.7045392422890808 -0.10038556363840574 -0.2347784092968013 0.45672217179969676 0.7803454796220012 -0.4037827644199557 0.0619997183680448 0.2031471764791096 0.22607977035173815 -0.8806413811780728 -0.8167696152208638 0.10184265367517138 -0.15295862554098047 -0.27498561688539735 0.46844187304428786 -0.3660330353934028 -0.24428246530155273 0.661205506298347 -0.12678864884642224 0.2641566156233759 0.39098617718740936 -0.13669909603439995 -0.28875510363904394 0.3930302671631358 -0.46706424415343684 0.2033245298100407 -0.220886668929562 -0.7761519385244248 0.2270802514935864 -0.047661866969217634 -0.1024879117220606 -0.46731682976388106 -0.06126294867104332 -0.5435210898999745 -0.13347206346606263 0.016364575325436816 0.2106789880490073 -0.5753144384931839
5 90 0 0 0 0.41435231413908175 0.19660439182865141 0.5341905240867615 -0.32204594536651715 0.27747013028480605 0.6939795397333788 -1.0712264810660133 0.2648004486737124 0.6470079856831829 0.06740643689899202 -0.13210548406916248 0.4092741412976198 -0.03128286519705051 0.068516780529845 0.4266991514131282 1.5158423525006837 -0.29167393072994113 1.3717295148132957 0.33698357109153887 0.46838766915915625 0.23608181169693895 0.4294930621873256 -0.08114704799961822 0.2652813972120554 0.16350409202929628 -0.32241117190153434 0.12355023137490351 -0.0017582092173851153 -0.07605216945771934 0.995764838429362 0.4747212261090893 -0.6178464741368644 -0.05794142502644888 -0.7802201972999879 0.17743257764807316 -0.10750507189469968 -0.06971995766913772 -0.048423653071000855 0.789713697014106 -0.28417008439324337 0.5574856034025583 0.41294246135004425 0.7276957210315053 0.1707993218662123 0.7084601723498186 0.2251688938798294 -0.038288665764303585 -0.3706524492694514 -0.11436433822669931 0.44642505742721694 0.1499356438425535 -0.20697718278005134 0.584710993379512 0.20580906327178497 0.5947459524280928 0.6535071503440033 0.552601758191414 -0.051821395546610874 0.34313963722841034 0.9694538187232061 -0.7797747630275494 0.0062192315464947205 0.19531044201130052 -0.23439373117020376 0.16340310617587708 -0.06503707164343137 0.05996597452119251 -0.29227335258414433 -0.7538703888791932 -0.3453036737034186 -0.08062060948748573 -0.0758457063287544 0.20640357978278834 -0.3019995370142581 -0.3723023457520021 -0.522184127397319 -0.2736409440710721 0.14369625379171835 -0.48560159071965997 0.5112669529352389 -0.12028090580501163 -0.6527159245749619 0.40645574306400983 -1.1026407884061449 -0.1540338408936972 -0.06754201890017349 -0.35538079608355083 -0.4564527604439238 0.45165767054416955 -0.5833618097436163 0.45981184957255994 -0.05961708336823429 0.6306903275351312 -0.36730362704053504 -0.4447095869653754 0.6099417297050018 0.7110180215108076 -0.30748069390705235 -0.1209903436105337 0.14567448119779325 0.35972854936675214 -1.2294373468746647 -0.9291469706647267 0.06234277023966223 -0.266382424458617 -0.1519160183723101 0.38395910377266534 -0.3075889679095996 -0.31827905643010324 0.616062640300857 0.22214276245922068 -0.046265508228480606 0.5381939741416472 0.22280149475153635 -0.6111831631135088 0.5550146218238413 -0.49321430778106323 0.21739528723698964 -0.04286346889320311 -0.7349138728224957 0.1677553136816422 -0.08624036118485472 -0.13029998324462744 -0.42544364010558117 0.20185450758328435 -0.4871665573342725 -0.598989462778774 -0.05501565547956051 0.13034897785739605 -0.7706611758397764
6 108 0 0 0 0.30012584142857385 0.32890075523299395 0.8448212077345093 -0.1688422008853774 0.2840575280670181 0.4287383360452296 -0.9686191981526153 0.07607043169372235 0.3554167555883955 0.23424853499114115 -0.11965308908775024 0.38489222979231075 0.017079940325658807 0.011433901017912073 0.6870320966843168 1.7165055677739274 -0.07428978247427583 1.4665889125329998 0.27009915326810346 0.3944835376678243 0.11094479219277124 0.5109040107957744 -0.18621040027547314 0.27141323687417884 0.19395900700507554 -0.14063198008977248 0.18968381247789856 -0.015882639454299373 0.10078068580706821 1.073639251038872 0.6416994133839 -0.829413047128502 -0.43942731226873066 -0.7860591497333841 0.29906935852452804 0.06587596224806223 0.0020577514070096764 0.1493967599800323 0.8326264715982552 -0.2905092994993715 0.6200468625529132 0.6388289022464023 0.5940787753766846 -0.06350770809752954 0.6699875489086068 0.15013826142364492 -0.13625320989849155 -0.30821792788693664 -0.523096304748599 0.15886411556994784 -0.10362091063651836 -0.22712245292234368 0.6276199998936096 0.14537563437686932 0.8325810947146248 0.5118114964631212 0.48212709490661004 -0.13656137626326664 0.20989914699448048 0.7552356786301826 -0.7202242828732099 0.4126775200424694 0.26564320311618855 -0.5245562685628995 -0.14942976329999402 -0.17327797096598072 0.36855908171739254 -0.1445835949884333 -0.6473713875885785 -0.2939183083511017 0.1849265794464106 -0.34257834753892946 -0.047802092227497435 -0.5587091746128405 -0.4988126407791168 -0.5209825405063796 -0.3485414494688457 -0.046633949590091 -0.5217016343637644 0.7521172063559749 -0.5514415125703018 -0.49811089829357863 0.32491583046399486 -1.0745693285859241 -0.33766077798703553 -0.2109024123811749 -0.30653643958114757 -0.5290239938046511 0.36601071912446076 -0.45077263498717735 0.368458080756153 -0.13934698390702097 0.3209862154362898 -0.5501662584214168 -0.5326526652351639 0.8076489374991446 0.780653274551403 -0.10937930441531246 -0.034139473174782255 -0.16808115618944033 0.4798763125723231 -1.2891158399431797 -1.2025084378081774 -0.06188572626794247 -0.20186954736909904 -0.46070919526282816 0.7246211488012222 -0.28097769284560103 -0.44104727919000225 0.3320720103477972 0.3614796208788486 -0.11413520538650596 0.4914173013060795 0.2392652499355704 -0.4269179395627568 0.026719876338700158 -0.7799285004336137 0.16728176407264625 0.04259107365113575 -0.537477989154704 0.015012917785573739 -0.3317517224259231 -0.20701142600473735 -0.26296003120560835 0.23177429802756574 -0.4298500528969785 -0.43107915226001825 -0.20942694286118027 0.14439751898613548 -1.039017501935954
7 126 0 0 0 0.16532914583200814 -0.028329319929481993 0.6883279071230167 -0.1421754323685347 0.3554552345183847 0.08554499844764481 -0.7831542997833816 0.14360434813365938 0.2306301088149559 0.8992601046529605 -0.2754682643399874 0.5429942462026024 -0.1561454840688985 -0.3092326213828986 0.790567051834255 1.362692131395487 0.16752218099106897 1.4730771386111783 -0.2934901437798747 0.14065200341385792 -0.09177204941994076 0.32335284388943586 -0.28652497330948884 0.22233873211852767 0.4242472864530495 0.0049739975897801865 -0.17521112193748906 0.3417989271190146 0.18923907729584685 1.0421333372434107 0.40071698560384766 -0.526990687987125 -0.48530178557448034 -1.219625610226819 0.40081226365750894 -0.012051884518769373 -0.1972413177119863 0.35259849005823807 0.9770806452638857 -0.3337777892488219 0.907174326743661 0.5653572973972667 0.12520988403062683 0.06690698180107292 0.5853170027739044 0.41208704435880755 -0.38717547948687575 -0.6657261394341206 -0.6138759264824287 0.11116552087168302 -0.05583455615999616 0.055189772894665944 0.9363527145960482 0.43318238258320135 0.6711817639458001 0.5415261165924347 0.6202894900307729 -0.2683293450127391 0.574979181914868 0.7967298418309282 -0.811579220585761 0.1613073174278331 0.018688205805056812 -0.1894258851000682 -0.12352122035267488 -0.24009965537231445 0.5256638085473048 0.125139364184301 -0.8354489644056832 -0.23819642384781553 0.2107143505274396 -0.6811749489993136 -0.06303644285096777 -0.588528330476554 -0.5314529780994085 -0.1779013225577274 -0.42609806972753383 -0.12548301187019334 -0.42839031525905114 0.581545017372931 -0.6556478069742971 -0.9838759427524867 0.4214412734425908 -1.2699286164481733 -0.3917388850353623 -0.27622726624946237 -0.1674536727212752 -0.44354344224001974 0.3433909967000378 -0.3142535040888066 0.4264913511532244 -0.19627798904839125 0.2178607913521597 -0.932636799108111 -0.6802677233706348 0.7701597848739309 0.8593678152191935 0.004902689199421642 -0.3329794399591683 0.2122964303290834 0.7072137213296129 -1.731278538845338 -1.038792500765548 -0.3331146979545504 -0.20435512256288008 -0.21988799763749303 0.9563446787909096 -0.421278363018151 -0.1390375191316375 0.6619946250348658 0.21047055714342375 -0.183425116168587 0.336120553925926 0.2517067916633839 -0.6517558799660861 0.17845972266497281 -0.7003134175592061 0.36529156088428527 -0.018258870895222726 -0.250937293525272 0.09336249608848948 -0.2854171341700659 -0.04913194814620173 -0.3484112487000564 0.06565592668276872 -0.6692648400038074 -0.46042530363604783 -0.21391825541856585 -0.13809111724972964 -1.157649170280565
8 144 0 0 0 0.2626694038711692 -0.20459270872105248 1.144431780579714 -0.3924131225964485 0.23555608771046754 0.0629240303965039 -0.43816554463274143 0.486698018924507 -0.07346531956207111 0.6595725982030521 -0.2071566799869581 0.5360144892759546 -0.1660969423905828 -0.3848289000352313 0.7702224924838174 1.116168513598166 0.10085069413060486 1.4865856725451876 -0.35251188376041753 0.32487591876853344 -0.25806353520222164 0.13667447971114302 -0.5900955096669105 0.07039573273611331 0.2788659969913439 -0.18252110485443948 -0.5414568797771098 0.36377132402744994 -0.219226089137949 1.1708945316247277 0.39474202430246874 -0.6743830322228883 -0.19676526996133148 -1.5817156313926257 0.6492754871871262 -0.19975382598809346 -0.2569319760391318 0.267752458212765 0.9784481378202226 -0.2417549730354964 0.7928844195479294 0.37690535003950965 0.27904346437638966 -0.051479128985801245 0.7519149414861545 0.5679342858882136 -0.09177251002437053 -0.32325526436889235 -0.639492991290673 0.17577815385616555 -0.4125804722373466 0.11231813282288598 0.9019342678445484 0.553958376369667 0.772203713025626 0.3691697939422074 0.9377144590307636 0.12718825396650732 0.5020387183678188 1.2164935433664854 -0.4283361506037795 0.10460830832650757 -0.1540622768132711 -0.15606769096942258 -0.01939852937266384 -0.6079436337932747 0.5199684934115021 0.1596101014876457 -0.5632363482192384 0.03440906415705075 0.445014608066544 -0.9286981981888477 0.08147410708515698 -0.9386301018388847 -0.4421737043114026 -0.3520287159666112 -0.46270430000808344 0.12504434463245614 -0.2898190609168918 0.7132970900687873 -0.43231372788014455 -1.1063626709747234 0.5706523847790845 -1.209062120844547 -0.04199151402020483 -0.16679391466747365 -0.3844813991509787 -0.3755615211877305 0.350320502480979 -0.2557511029616304 0.6677334084662753 -0.36604339643183353 0.1388873560077667 -0.7472618114261065 -0.8124738911692592 0.9100403539848504 0.9206077904783516 -0.33131833143700995 0.08935450778718532 -0.1368042208498535 0.821690758056157 -1.6139073104105863 -0.9874015891467088 -0.13155737660724234 -0.5414247515263149 -0.4239313489010418 0.820762259762379 -0.5278924812639183 -0.1425500782382985 0.7807648836358417 -0.09905769472827496 -0.36349901128870826 0.17861182358050828 0.08992980654533912 -0.8911757922209301 0.1702425540784726 -0.5265188921990636 0.3677332055001012 -0.24738130554364496 -0.0005472342349571755 0.15172302213767963 -0.45339241051604107 -0.17227647642708654 -0.3145635614405365 0.19731582961546307 -0.8585078851271574 -0.4116203142471784 0.18057970551643493 -0.19408906088552758 -1.0878669207652691
9 162 0 0 0 0.2525493463790724 -0.4758599129266521 0.8907771786214111 -0.573086187808448 0.41341026033160716 -0.06439181445986314 -0.7358966797879619 0.4942264790207619 -0.042646915631813366 0.9545845328332784 -0.4064827472974782 0.22494313001236543 -0.2728408277883401 -0.3762749392918907 0.9097282657117086 0.8799260439031907 0.03144809191937951 1.7321033559859977 -0.5984146354264142 0.5474143266251967 -0.0469688907455435 0.07555551335693787 -0.7875553066126766 -0.17954415138523308 0.3159139734820256 -0.09040347379276402 -0.46030469408566305 0.38497200324747866 -0.2218591178273921 1.4099025867916595 0.4891934202414063 -0.6729015430897849 -0.6700951547299567 -1.7120482976619809 0.9237815602293397 -0.01874748457055511 -0.272073847256623 0.4962158241073836 0.7830302786930161 -0.5538490188706184 0.6078234781068609 0.40987716594228757 0.36027366865750554 -0.03891676680108618 0.9204827672900807 0.22391131675679418 -0.03306791844786536 -0.3351980943340231 -0.5342590927945275 0.30137574998413913 -0.15373907987837762 0.08412982979523431 0.785202452923801 0.7131904889596067 0.5197912964712361 0.40405074499296656 0.8449024833239562 -0.07099654428766958 0.7595907861065448 1.1950897830617793 -0.5692717900914127 0.010503020718607753 0.11884451288411309 -0.45880993575937234 -0.1772342845129996 -0.5279063431558992 0.604666211649471 0.4343118136657999 -0.8518867686637707 0.13880446653847311 0.5889614423122276 -0.9762057565247445 -0.13540103688882454 -0.9017696596014854 -0.5791687550783052 -0.11977786945005545 -0.2243832149930526 0.098622560388978 -0.03045248223173858 0.8465127814921428 -0.3727944889544542 -1.2770943242788724 0.5245543676926654 -1.3413615893688708 0.1844354538663365 -0.20334754486945908 -0.5048842056293068 -0.5706934228126018 0.6541196021193706 -0.17888643810048335 0.9138750209105204 -0.40218822240562535 0.16832719750048905 -0.9845970627967637 -0.8503102704436357 0.9850403428407344 0.9094253149039145 -0.6857540582519119 -0.04622847824465574 -0.1851423392696176 0.8933975266941561 -1.5200999347109383 -0.9953232316284838 0.0985974028340478 -0.6017228979879543 -0.4277927006554099 0.7391056110711739 -0.49438692334082124 -0.27693578325651147 0.7646587943215856 -0.06526232834315962 -0.40493124023514987 0.003901931501026298 0.07499239197750204 -0.520608577135594 -0.1434821985576963 -0.6032730003456196 0.2220943836129788 -0.018497793293176003 -0.08493933212197964 -0.11255482458113016 -0.4763464599271765 0.07052213964856745 -0.12789164787961124 0.3363370972343653 -0.7062008169275026 -0.10916271104416504 0.24045747837606082 0.10365549475094668 -1.111979072089698
10 180 0 0 0 0.2133272693260834 -0.6057004203774496 0.8316669384107036 -0.45228811214215925 0.6731015131632337 0.19845811838356406 -1.0043984948218332 0.4294862493329888 -0.17870204586515565 0.9226923524311416 -0.5207730810425025 0.10510407075588135 -0.37810504743413803 -0.318618691916228 1.1953212465189251 0.7384011004242953 0.33312186903999946 1.4939346512682021 -0.8671144849251496 0.44588917066427175 -0.04929749847364156 0.12484946614322505 -0.7756288695769123 -0.11220204832230211 0.14662191499278573 -0.25220375090237424 -0.36214581614461766 0.497404334289212 -0.4230067517315498 1.296065951829702 0.4504395351752313 -0.9230921159111305 -0.5526565723197346 -1.7138602178284004 0.655290384634515 0.02135145621547253 -0.4599153165582952 0.7956243965844848 0.6972894308760498 -0.29282974148086904 0.9094082268851846 0.15468824534504222 -0.039332855692663586 0.1984047796681643 0.7952021757885989 -0.013944711998247851 -0.3964577035677989 -0.48778833148522954 -0.3622477796822781 0.3395317010557973 -0.2244878729015439 -0.1441876894355528 0.8364204668818777 0.6317034166636365 0.8485482525318692 0.578582917208684 1.0195582231294293 -0.15141456145079663 0.7429197662495575 1.1553935828545152 -0.6030032243607709 -0.2948725737530743 0.2527181327455643 -0.6880807147260057 -0.02344609669585673 -1.0170699838274826 0.8353229952528171 0.3240247883070186 -0.9833936778563573 -0.14197517322111208 0.7137782936434568 -0.7864511395799918 -0.008083856571062333 -1.231400719608979 -0.6582777536867382 0.0422628158874324 -0.32147723451430343 0.22545258565971849 0.14403339135995386 0.9913177352372086 -0.5475897580761387 -1.2320467290009696 0.6889651736164313 -1.4665340353551028 0.5159147288885825 -0.3664612993011103 -0.04374864297070942 -0.6661545675627897 0.5529936002457169 -0.08985965519200384 1.118374335104182 -0.4193780723346747 0.530031328840458 -1.0542143377490314 -1.0134021567444773 0.9389708000283004 0.8605922465330075 -0.7606391715693376 -0.35403524387629925 -0.07378662431992003 0.9571155728813856 -1.577434850051088 -0.7745206616565942 -0.23283694322161963 -0.5009508858606618 -0.5828431324091506 0.7134414400479169 -0.5574714404782993 -0.18523182240031896 0.9368883561636626 -0.07674795635695064 -0.1970204224161781 -0.1389534347356858 0.06918732012604914 -0.47522710108326627 -0.26840093136711307 -0.36156828436180755 0.1912659406819544 -0.040168298732198 -0.3799916303676585 0.1917305495275766 -0.4799967453554768 0.012089028178080498 -0.3676175806250119 0.28438583131347817 -1.0413655541403826 -0.25468545656518193 0.22977308882443653 -0.15641028897085368 -1.0205337154205274
